dir,y_pre,y_exp
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,5.500740510909491,5.050122295963125
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.658106323943716,4.34008379993015
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.974087380683083,4.350665141287858
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.680138012836927,4.580044251510242
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.490859456303599,4.742321425130816
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.041692450798494,4.100179497572904
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,5.9743633825903455,3.600326278518962
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,5.532467751922588,4.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.463752953896539,5.661543506395395
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,2.1612806171462484,4.82102305270683
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.286980926415806,5.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.28103148327692,3.560667306169737
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,3.4288694858919757,4.540607512240769
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,5.172180901981579,5.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,3.998478057419719,3.55129368009492
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.6732692524065245,3.772113295386327
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.792918639512655,6.130181792020672
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,3.9796287050923898,4.510041520575165
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.837091068194155,4.600326278518962
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,3.762520507446478,5.300162274132754
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.153161237305581,4.210419287835575
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,5.476735853101179,4.2403321553103694
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,3.8356736258401822,3.9318141382538383
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.31417007250303,5.510041520575165
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.8827653793717225,3.962573502059376
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,3.957675906378108,4.180456064458132
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.372875160371734,5.430626090384954
.\ANGIOTENSIN-CONVERTING ENZYME\large\ctrl,4.437805851009109,5.640164517660112
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.24581857451348,4.120330794367947
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.542207863716763,5.0
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.973151719288043,6.570247719997592
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.927283475657873,4.39040559077478
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.346816703231038,3.540607512240769
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.438115929349668,4.600326278518962
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.8864738306166418,3.68193666503724
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.6525987704310685,5.570247719997592
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.452570722597133,3.962573502059376
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.75804683099943,5.772113295386326
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.435405993373373,4.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.457279791343286,3.140261433802853
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.266638560212802,5.1605219526258015
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.140867442888542,3.440093374963888
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.411452403628019,4.490797477668897
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.489518372709831,4.801342913045578
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.992335041212649,5.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.360017957213487,3.4509967379742124
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.040708194900781,4.440093374963888
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.92078704093192,3.570247719997592
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.1774976216022255,5.040005161671584
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.249639376524594,4.681936665037238
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.697115382771586,3.380906669373257
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.684964162194095,4.55129368009492
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.746630134515151,4.050122295963125
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.784630667054583,3.230622673923861
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.1089061221109455,5.220403508742176
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,10.409257128711278,4.180456064458132
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.422086739962945,3.100179497572904
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.926211394706077,3.490797477668897
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.584855865220937,4.580044251510242
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.849473825160279,4.920818753952375
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.178815459423379,3.903089986991944
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.008279845175635,5.330683119433888
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.2739283888709085,5.210419287835575
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.287130719088259,4.0
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.650159143154348,5.0
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.357231505954649,3.9507819773298185
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.76257271209552,3.540607512240769
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.964802689631794,5.0
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.436322203763678,4.0301183562535
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.738571139287092,5.460923901207224
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.303365962409899,5.801342913045577
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.111919712193522,4.701146923590294
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.6880706902804095,5.110138278741812
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.3739698288165005,3.68193666503724
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.147422070014313,4.490797477668897
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.394502096957957,4.490797477668897
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.52259196353271,3.4710832997223453
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.10586511601332,5.0
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.624172027444431,5.180456064458132
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.581767446307214,4.920818753952375
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.276362174482139,3.761953896871205
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.312892707870766,4.130181792020672
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.351864109320644,4.29073003902417
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.545149160512716,3.621602099051864
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.029385776500606,4.761953896871205
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.799440423693493,5.320572103387881
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.454816812383427,5.400116927926312
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.158945406972979,4.330683119433888
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.262216884425399,3.440093374963888
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.518912564394167,4.090443970758825
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.928692600769695,5.801342913045577
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.275128905877266,4.801342913045578
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.346607648469342,3.4710832997223453
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,6.188681947175066,4.1904402853647325
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.9881920782214566,3.500312917381596
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.995159286964108,3.1505805862031004
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.910076529421082,3.400116927926312
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.832555106730431,5.42021640338319
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.834782454367427,5.350665141287858
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.773622448053738,4.920818753952375
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.42175665294081,3.070070439915412
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.921426928038466,3.892790030352132
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.493321020734016,5.220403508742176
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.402295151277835,5.410050398674293
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.921611214438274,5.661543506395395
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.9182234362033608,3.2006594505464183
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.202630047052079,3.761953896871205
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.450184203995654,4.661543506395395
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.042669582562285,3.892790030352132
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.702946449695133,5.050122295963125
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.290334676340911,4.34008379993015
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.903329782658582,4.350665141287858
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.829084597176604,4.580044251510242
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.49107659256455,4.742321425130816
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.027510708119394,4.100179497572904
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.790537357437236,3.600326278518962
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.511197487329242,4.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.51482832921357,5.661543506395395
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,-0.0898859780494207,4.82102305270683
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.395873672464241,5.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.341174303337205,3.560667306169737
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,2.1126828435226668,4.540607512240769
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.257557200653552,5.721246399047171
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.029881325286158,3.55129368009492
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.725256140243185,3.772113295386327
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.805128928312908,6.130181792020672
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.017683926565151,4.510041520575165
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.843339394885074,4.600326278518962
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.722575821470129,5.300162274132754
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.299220841311657,4.210419287835575
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.179026958337001,4.2403321553103694
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,3.834436955725331,3.9318141382538383
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.447318816793036,5.510041520575165
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,5.03277919928767,3.962573502059376
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.029216012166264,4.180456064458132
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.4185570333562,5.430626090384954
.\ANGIOTENSIN-CONVERTING ENZYME\large\exp,4.412692087124519,5.640164517660112
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.979556357324832,4.519993057042849
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,1.271269666631686,2.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.3891257782748614,3.639999991045884
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.3325268584999,2.33999999963408
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.2421818179772823,3.6800000064135183
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,1.990283035747744,2.4899999999055544
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.1487780917488912,2.850000001421298
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.343057372799241,2.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.670786323956286,3.380000399499541
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,1.3265252002560644,1.849999999884013
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.336642651281246,2.5100000003532474
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.947885169270707,5.800000874803203
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.1934440109143747,3.419999995796937
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.422959131873474,2.4200000003661803
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.7090468154619973,1.770000000118083
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.933007990718236,3.33999999963408
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.698587587390557,3.5100000045692954
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.00207461515695,2.070000000103263
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.6490308991379674,2.23999995270727
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.072950928859287,2.2300000002622604
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.460223317575461,5.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.591708838686153,2.2700000002994214
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.9989055102368423,3.350000002091305
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.5802881031408216,2.3200000837707804
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.8137669440126314,3.720000004094201
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.4834807233668577,2.4200000003661803
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.586837101734237,2.92000000166795
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,5.382804087034852,5.700000503883016
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.153482541861629,2.1500000002356523
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.633260105563812,2.4899999999055544
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.511959792780406,3.739999990121752
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.002089705393194,3.889999983714797
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,5.18975475756557,4.800000052738446
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.9847703126902863,2.7000000010815404
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.087078433993659,4.279999967105453
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.41608251426271,4.659999925349902
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.845952584361844,2.92000000166795
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.372019760160708,5.430000267796054
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.947613884789933,3.039999999693288
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.98667858834711,4.059999994991732
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,1.178342796666655,2.140000000044956
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,1.83822670819712,2.130000000176292
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.204457591815692,2.0599999999781
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.470247078717123,2.200000000330522
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,3.0667169532502285,3.33999999963408
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.4727489021753497,2.2700000002994214
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.706825345846644,2.4899999999055544
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.045154214798087,2.600000000261
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.737233182179557,3.200000003083764
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.7210370576535823,3.639999991045884
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.7468878585889387,3.2100000013111223
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.4676651905128835,2.7000000010815404
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,4.574129837325051,3.030000000370884
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.6492397532553165,2.600000000261
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.62680293909587,2.0400000001694822
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.190724785283523,2.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\ctrl,2.43765917619319,2.959999998472388
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.734035279190305,4.519993057042849
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.2863617033700727,2.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.1915271620800105,3.639999991045884
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.097977196602695,2.33999999963408
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.115150330051879,3.6800000064135183
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,1.9336532864576557,2.4899999999055544
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.4206743270315485,2.850000001421298
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.1109615156400245,2.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.351260161989291,3.380000399499541
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,1.9857056329676404,1.849999999884013
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.755112565051686,2.5100000003532474
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,4.211583280754539,5.800000874803203
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.975119756892923,3.419999995796937
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.459286947971737,2.4200000003661803
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.0996651261774844,1.770000000118083
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.617133574787761,3.33999999963408
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.58866373170704,3.5100000045692954
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,1.8675026763846925,2.070000000103263
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.403287278334382,2.23999995270727
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,4.154420850129522,2.2300000002622604
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.947432449726747,5.0
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.1288870426964266,2.2700000002994214
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.1605989431494343,3.350000002091305
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.5385443435979376,2.3200000837707804
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.779853635336736,3.720000004094201
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.5343601837566183,2.4200000003661803
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.4131881954034924,2.92000000166795
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,5.768229818396691,5.700000503883016
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.0052402242286576,2.1500000002356523
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.796917786714016,2.4899999999055544
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.383389136216717,3.739999990121752
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.7897967615513615,3.889999983714797
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,5.547777626954666,4.800000052738446
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.859975389766447,2.7000000010815404
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,4.254248075833853,4.279999967105453
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.638751607389718,4.659999925349902
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.512459717187713,2.92000000166795
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,4.271667823417463,5.430000267796054
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,4.085511012111585,3.039999999693288
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.819961102220496,4.059999994991732
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,1.5566718940608482,2.140000000044956
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,3.3484321626987104,2.130000000176292
.\ANGIOTENSIN-CONVERTING ENZYME\less\exp,2.4987992446592813,2.0599999999781
